Year,DoY,Hour,NEE,LE,H,Rg,Tair,Tsoil,rH,VPD,Ustar,PPFD,SWC_5cm,SWC_20cm,QC_flag
2023,37,1,1.1118,NaN,-38.0746,0,13.48,NaN,94.9,1.9513,0.48123,0.073,NaN,NaN,1
2023,37,1.5,1.7445,-0.97692,-46.1804,0,13.26,NaN,95.7,1.8361,0.50173,0.057,NaN,NaN,0
2023,37,2,2.4808,-2.3401,-50.176,0,13.24,NaN,96.1,1.8044,0.55167,0.054,NaN,NaN,0
2023,37,2.5,1.8173,-1.1812,-36.1642,0,13.09,NaN,96.7,1.721,0.46698,0.052,NaN,NaN,0
2023,37,3,NaN,-0.42304,-26.842,0,12.84,NaN,97.4,1.6394,0.35049,0.067,NaN,NaN,0
2023,37,3.5,NaN,-1.2462,-19.9299,0,12.69,NaN,97.9,1.6742,0.34149,0.044,NaN,NaN,0
2023,37,4,NaN,-2.0259,-17.0071,0,12.48,NaN,98.3,1.5793,0.3552,0.059,NaN,NaN,0
2023,37,4.5,2.144,-8.9409,-22.111,0,12.48,NaN,98.6,1.4256,0.49879,0.064,NaN,NaN,0
2023,37,5,3.1944,NaN,-20.5859,0,12.67,NaN,98.8,1.4605,0.55649,0.044,NaN,NaN,0
2023,37,5.5,2.0999,-4.7922,-13.5122,0,12.75,NaN,99.1,1.1029,0.56624,0.061,NaN,NaN,0
2023,37,6,1.9864,1.0024,-32.5415,0,12.93,NaN,99.2,1.283,0.45577,0.059,NaN,NaN,0
2023,37,6.5,2.5087,NaN,-38.8263,0,13.22,NaN,99.2,1.352,0.52337,0.295,NaN,NaN,0
2023,37,7,1.3923,-3.1241,-25.8494,9.06,13.32,NaN,99.2,1.2588,0.4935,16.64,NaN,NaN,0
2023,37,7.5,0.15023,-0.85792,-15.3807,43.47,13.3,NaN,99.3,1.1021,0.46726,76.05,NaN,NaN,0
2023,37,8,0.13023,3.447,-9.2806,96.7,13.53,NaN,99.4,1.0394,0.59207,168.1,NaN,NaN,1
2023,37,8.5,-3.2965,10.2445,13.4291,178.1,13.97,NaN,99.5,1.1238,0.58771,309.7,NaN,NaN,1
2023,37,9,NaN,NaN,43.2938,332.1,14.99,NaN,97.7,1.9213,0.83548,568.3,NaN,NaN,2
2023,37,9.5,NaN,88.9487,191.779,430.7,16.48,NaN,90.1,3.0679,0.96016,738.1,NaN,NaN,2
2023,37,10,NaN,33.2058,43.3397,305.5,17.52,NaN,86.5,3.9401,0.68868,534.7,NaN,NaN,2
2023,37,10.5,-9.087,68.3393,100.237,388.3,18.26,NaN,83,5.2032,1.0244,669.1,NaN,NaN,0
2023,37,11,-9.241,92.8459,86.0373,314.4,18.36,NaN,82.2,5.6325,1.0954,554.3,NaN,NaN,0
2023,37,11.5,-5.7231,51.3042,46.1019,304.5,18.48,NaN,80.6,5.807,0.80022,537.9,NaN,NaN,0
2023,37,12,-10.164,106.818,94.7448,397,19.04,NaN,77.47,6.591,1.058,691.7,NaN,NaN,0
2023,37,12.5,-8.0577,91.4909,69.1312,452.1,19.64,NaN,74.02,7.5957,1.0052,783.4,NaN,NaN,0
2023,37,13,-6.7081,75.2145,69.0815,401.5,19.95,NaN,72.8,8.1285,0.88386,699.2,NaN,NaN,0
2023,37,13.5,-9.1741,135.216,66.6964,429.7,20.32,NaN,68.06,9.0431,1.0006,753.2,NaN,NaN,0
2023,37,14,-6.973,104.967,67.4733,436.7,20.62,NaN,67.38,9.9851,1.0354,751,NaN,NaN,0
2023,37,14.5,-7.7161,90.4575,105.851,518.7,20.78,NaN,68.45,9.9883,0.9536,875,NaN,NaN,0
2023,37,15,-9.1244,126.255,125.422,489,20.98,NaN,65.41,10.4269,0.984,811,NaN,NaN,0
2023,37,15.5,-5.3804,95.0593,72.2051,430.2,21.12,NaN,62.15,11.1959,1.0137,694.9,NaN,NaN,0
2023,37,16,-3.3152,59.1765,47.3221,359.2,21.01,NaN,63.52,11.222,0.95349,556,NaN,NaN,0
2023,37,16.5,-2.4261,71.0827,8.3419,243.5,20.78,NaN,64.58,10.7389,1.0372,360.3,NaN,NaN,0
2023,37,17,-0.64884,63.4019,-41.563,115.5,20.54,NaN,65.26,10.5057,0.95381,160.6,NaN,NaN,0
2023,37,17.5,0.89793,27.8306,-38.9622,31.91,19.93,NaN,68.23,9.5806,0.74749,46.98,NaN,NaN,0
2023,37,18,2.5154,23.6927,-50.8222,0,19.22,NaN,70.64,8.6446,0.76369,2.441,NaN,NaN,0
2023,37,18.5,2.5253,20.3014,-48.5989,0,18.6,NaN,71.52,8.0435,0.72499,0.026,NaN,NaN,0
2023,37,19,3.0434,16.873,-70.4647,0,18.17,NaN,73.72,7.5309,0.79771,0.062,NaN,NaN,0
2023,37,19.5,1.7392,8.8559,-38.1113,0,17.56,NaN,76.41,6.701,0.62035,0.059,NaN,NaN,1
2023,37,20,1.8573,4.0882,-38.8426,0,17.03,NaN,78.55,6.0215,0.55078,0.032,NaN,NaN,0
2023,37,20.5,2.594,5.2368,-50.8453,0,16.5,NaN,80.9,5.3595,0.70138,0.027,NaN,NaN,0
2023,37,21,2.2471,14.5965,-37.0375,0,16.13,NaN,80.9,5.1204,0.66728,0.032,NaN,NaN,0
2023,37,21.5,2.1264,5.2003,-40.517,0,15.76,NaN,82.4,4.7735,0.52116,0.046,NaN,NaN,0
2023,37,22,1.9204,NaN,-37.9587,0,15.39,NaN,84.4,4.2527,0.50042,0.049,NaN,NaN,0
2023,37,22.5,2.13,-1.5336,-43.9212,0,15.12,NaN,86,3.9371,0.54454,0.059,NaN,NaN,0
2023,37,23,2.3579,NaN,-46.3717,0,14.85,NaN,88,3.4895,0.5432,0.036,NaN,NaN,1
2023,37,23.5,NaN,-8.8017,-31.2596,0,14.67,NaN,89.4,3.081,0.6246,0.065,NaN,NaN,2
2023,38,0,2.6586,-2.8598,-40.3733,0,14.64,NaN,89.9,2.9113,0.51441,0.072,NaN,NaN,1
2023,38,0.5,1.4377,-1.7402,-29.7654,0,14.61,NaN,90.6,2.8567,0.45312,0.048,NaN,NaN,0
2023,38,1,NaN,NaN,NaN,0,14.35,NaN,92.2,2.5487,0.12676,0.057,NaN,NaN,2
2023,38,1.5,NaN,-0.78271,-17.232,0,13.88,NaN,94,2.0825,0.21574,0.052,NaN,NaN,2
2023,38,2,NaN,-0.95033,-12.1804,0,13.59,NaN,95.2,1.8111,0.23687,0.059,NaN,NaN,1
2023,38,2.5,NaN,-2.9312,-9.2813,0,13.53,NaN,95.6,1.7342,0.18008,0.059,NaN,NaN,1
2023,38,3,NaN,-2.1093,-9.876,0,13.59,NaN,95.9,1.684,0.21235,0.06,NaN,NaN,1
2023,38,3.5,NaN,-0.33428,-6.4432,0,13.53,NaN,96.6,1.544,0.18683,0.069,NaN,NaN,1
2023,38,4,NaN,NaN,-5.1342,0,13.56,NaN,97.2,1.4655,0.24531,0.076,NaN,NaN,1
2023,38,4.5,NaN,NaN,NaN,0,13.8,NaN,97.2,1.4896,0.12896,0.068,NaN,NaN,2
2023,38,5,NaN,NaN,NaN,0,14.09,NaN,97,1.6527,0.16578,0.062,NaN,NaN,2
2023,38,5.5,NaN,NaN,-15.4346,0,14.26,NaN,97,1.6049,0.26821,0.062,NaN,NaN,1
2023,38,6,NaN,-1.2373,-12.8139,0,14.29,NaN,97.1,1.5993,0.21431,0.074,NaN,NaN,1
2023,38,6.5,3.2735,-2.5537,-23.8438,0,14.51,NaN,96.9,1.6951,0.37743,0.197,NaN,NaN,0
2023,38,7,NaN,NaN,-17.0436,3.672,14.82,NaN,96.4,1.867,0.36285,7.556,NaN,NaN,1
2023,38,7.5,NaN,-0.98519,-14.3076,18.2,14.99,NaN,96,1.9209,0.36443,33.83,NaN,NaN,1
2023,38,8,NaN,3.6214,-2.918,24.02,15.08,NaN,95.9,1.8886,0.35325,45.46,NaN,NaN,2
2023,38,8.5,NaN,-0.8785,-14.7746,39.16,15.25,NaN,95,2.0637,0.35309,74.59,NaN,NaN,0
2023,38,9,0.44768,3.2773,-4.9273,50.11,15.49,NaN,94.6,2.2195,0.37226,97.7,NaN,NaN,0
2023,38,9.5,-0.24436,5.2367,-11.2373,77.55,15.38,NaN,95.6,1.968,0.40592,150,NaN,NaN,1
2023,38,10,NaN,8.694,NaN,141.5,15.49,NaN,95.2,1.9567,0.39278,265.9,NaN,NaN,2
2023,38,10.5,NaN,8.1856,NaN,207.4,16.05,NaN,92.8,2.5123,0.29685,380.7,NaN,NaN,1
2023,38,11,-6.1668,53.1845,108.377,418.1,16.95,NaN,90.3,3.1612,0.58337,746.3,NaN,NaN,1
2023,38,11.5,-8.1812,62.6685,90.1105,311.9,17.76,NaN,88.6,3.8361,0.5044,572.2,NaN,NaN,1
2023,38,12,-3.8457,43.2571,39.2306,218.2,18.45,NaN,88.6,4.2417,0.54784,411.9,NaN,NaN,1
2023,38,12.5,NaN,37.5139,56.8773,317.4,18.61,NaN,87.5,4.2274,0.36445,588.7,NaN,NaN,0
2023,38,13,NaN,26.3292,NaN,139,19.27,NaN,85.6,4.817,0.32168,263.6,NaN,NaN,1
2023,38,13.5,NaN,27.9081,11.5657,138.2,19.7,NaN,85.3,5.1363,0.24716,259,NaN,NaN,1
2023,38,14,NaN,32.4184,35.3484,305.1,19.57,NaN,85.3,4.9756,0.36266,558.3,NaN,NaN,1
2023,38,14.5,-3.3897,39.5902,36.1974,179,19.87,NaN,86,5.2475,0.47644,329.6,NaN,NaN,0
2023,38,15,NaN,26.337,NaN,59.46,19.87,NaN,85.4,5.0752,0.3123,116.1,NaN,NaN,1
2023,38,15.5,2.0554,36.6666,-32.7576,48.68,20.21,NaN,84.9,5.5928,0.39362,96.2,NaN,NaN,0
2023,38,16,0.92293,24.9381,-22.352,108.2,20.56,NaN,82.4,6.0259,0.37378,196.6,NaN,NaN,0
2023,38,16.5,NaN,30.4032,-29.0599,73.25,20.94,NaN,82.9,6.4894,0.35458,133.5,NaN,NaN,1
2023,38,17,1.5017,31.2937,-33.2458,37.33,20.54,NaN,83.7,6.0595,0.467,68.68,NaN,NaN,1
2023,38,17.5,NaN,15.8863,-22.4736,16.19,20.14,NaN,85.5,5.5151,0.26349,30.37,NaN,NaN,1
2023,38,18,NaN,6.0654,-21.431,0,19.75,NaN,87.2,4.8515,0.30097,1.328,NaN,NaN,1
2023,38,18.5,NaN,NaN,NaN,0,19.49,NaN,88,4.4018,0.2015,0.053,NaN,NaN,2
2023,38,19,NaN,NaN,NaN,0,19.44,NaN,88.1,4.3711,0.18741,0.034,NaN,NaN,2
2023,38,19.5,NaN,5.7368,-21.8961,0,19.3,NaN,88.7,4.2506,0.23809,0.028,NaN,NaN,1
2023,38,20,NaN,4.0254,-18.3236,0,19.27,NaN,88.1,4.3263,0.3227,0.061,NaN,NaN,1
2023,38,20.5,2.7283,5.8372,-24.6787,0,19.27,NaN,88.5,4.3321,0.43463,0.062,NaN,NaN,1
2023,38,21,NaN,3.0207,-20.6883,0,19.12,NaN,88.9,4.1191,0.3667,0.052,NaN,NaN,2
2023,38,21.5,2.6043,NaN,-24.1666,0,19.07,NaN,89.6,3.9999,0.3787,0.042,NaN,NaN,1
2023,38,22,2.7664,3.1098,-21.9708,0,19,NaN,90.4,3.8244,0.45895,0.051,NaN,NaN,0
2023,38,22.5,3.0154,3.4568,-31.8492,0,18.88,NaN,92.6,3.4635,0.43067,0.056,NaN,NaN,1
2023,38,23,2.804,1.8111,-25.8492,0,18.7,NaN,92.3,3.1482,0.51,0.06,NaN,NaN,0
2023,38,23.5,3.0494,7.8053,-27.7725,0,18.77,NaN,92.9,3.1499,0.6396,0.058,NaN,NaN,0
2023,39,0,2.4481,-5.5375,-22.9945,0,18.75,NaN,93.3,3.0587,0.58628,0.045,NaN,NaN,0
2023,39,0.5,2.1297,2.8681,-31.0947,0,18.5,NaN,95.8,2.5463,0.37143,0.044,NaN,NaN,1
2023,39,1,3.651,-6.4381,-36.0444,0,18.33,NaN,96.4,2.2446,0.53798,0.064,NaN,NaN,1
2023,39,1.5,3.7738,-3.5871,-25.553,0,18.63,NaN,95.9,2.354,0.72338,0.06,NaN,NaN,0
2023,39,2,3.1023,-4.3158,-17.9866,0,18.8,NaN,95.8,2.3356,0.60167,0.06,NaN,NaN,0
2023,39,2.5,3.131,NaN,-15.9506,0,18.9,NaN,96.2,2.314,0.61332,0.052,NaN,NaN,0
2023,39,3,3.816,NaN,-16.4751,0,19.02,NaN,95.8,2.3348,0.57579,0.062,NaN,NaN,0
2023,39,3.5,5.2346,-8.8754,-27.8167,0,19.2,NaN,95.3,2.5434,0.72225,0.071,NaN,NaN,0
2023,39,4,6.2836,-11.7326,-26.9132,0,19.39,NaN,95.8,2.4534,0.83431,0.058,NaN,NaN,0
2023,39,4.5,5.2211,-5.9524,-23.6944,0,19.42,NaN,96.4,2.2916,0.87885,0.055,NaN,NaN,0
2023,39,5,3.9594,-8.7028,-25.1539,0,19.41,NaN,97.1,2.1453,0.99516,0.041,NaN,NaN,0
2023,39,5.5,4.1969,-3.5197,-30.6863,0,19.36,NaN,97.4,2.1898,0.88462,0.042,NaN,NaN,0
2023,39,6,NaN,-7.6109,-48.861,0,19.47,NaN,97,2.4509,1.0444,0.048,NaN,NaN,2
2023,39,6.5,NaN,212.339,113.755,0,17.6,NaN,96.2,1.6375,0.65531,0.095,NaN,NaN,2
2023,39,7,NaN,NaN,NaN,0,13.65,NaN,97.7,1.064,0.37297,3.526,NaN,NaN,2
2023,39,7.5,3.207,46.3497,24.8305,3.882,12.64,NaN,98.2,1.035,0.4722,9.5,NaN,NaN,0
2023,39,8,NaN,-6.124,-18.3395,33.83,12.22,NaN,98.9,1.6035,0.20203,65.07,NaN,NaN,1
2023,39,8.5,NaN,-5.5866,-7.3162,113.9,12.91,NaN,99,1.7689,0.24232,207.8,NaN,NaN,2
2023,39,9,NaN,NaN,23.7049,159.9,13.59,NaN,99.4,1.6964,0.26372,296.6,NaN,NaN,2
2023,39,9.5,NaN,-1.2091,3.8487,61.63,14.06,NaN,99.1,1.9215,0.35354,119.7,NaN,NaN,0
2023,39,10,2.3787,NaN,NaN,115.8,13.8,NaN,98.9,1.6183,0.65271,218.8,NaN,NaN,1
2023,39,10.5,NaN,63.6568,56.0918,127.3,12.6,NaN,99.3,1.4844,0.45673,240,NaN,NaN,2
2023,39,11,NaN,-4.9011,43.4275,197.3,12.48,NaN,99.2,1.5769,0.69636,364.3,NaN,NaN,2
2023,39,11.5,-3.4659,10.4281,40.5636,149.4,11.8,NaN,99.4,1.7413,0.685,283.1,NaN,NaN,0
2023,39,12,-1.1788,8.7264,31.4298,89.9,11.46,NaN,99.3,2.1239,0.62864,178.1,NaN,NaN,0
2023,39,12.5,-1.4287,10.2101,87.7333,120.8,10.87,NaN,99.5,2.1556,0.58829,239,NaN,NaN,1
2023,39,13,-0.32911,NaN,NaN,77.25,10.58,NaN,99.4,1.6039,0.64894,157.3,NaN,NaN,0
2023,39,13.5,-2.13,7.8971,NaN,101.2,10.29,NaN,99.3,2.1205,0.6464,198.8,NaN,NaN,1
2023,39,14,0.35203,-15.574,-113.823,56.41,9.97,NaN,99.1,1.9226,0.73094,114.6,NaN,NaN,0
2023,39,14.5,-1.0174,9.7733,-40.295,76.92,9.56,NaN,99.1,1.3838,0.82614,150.6,NaN,NaN,0
2023,39,15,0.33134,NaN,NaN,48.17,9.26,NaN,98.7,1.3701,0.82408,99.6,NaN,NaN,0
2023,39,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,19.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,20.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,39,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,19.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,20.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,21.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,22.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,40,23.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,14.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,17.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,19.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2023,41,20.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
