Year,DoY,Hour,NEE,LE,H,Rg,Tair,Tsoil,rH,VPD,Ustar,PPFD,SWC_5cm,SWC_20cm,QC_flag
2024,59,23.5,NaN,NaN,NaN,0,7.344,14.59,46.38,NaN,NaN,0,41.8,34.9,2
2024,60,0,NaN,NaN,NaN,0,7.255,14.5,47.93,NaN,NaN,0,41.8,34.9,2
2024,60,0.5,NaN,NaN,NaN,0,7.165,14.395,47.57,NaN,NaN,0,41.8,34.9,2
2024,60,1,NaN,NaN,NaN,0,7.177,14.305,48.49,NaN,NaN,0,41.8,34.9,2
2024,60,1.5,NaN,NaN,NaN,0,7.138,14.215,48.35,NaN,NaN,0,41.8,34.9,2
2024,60,2,NaN,NaN,NaN,0,7.163,14.125,47.87,NaN,NaN,0,41.8,34.9,2
2024,60,2.5,NaN,NaN,NaN,0,7.239,14.04,48.9,NaN,NaN,0,41.8,34.9,2
2024,60,3,NaN,NaN,NaN,0,7.047,13.955,52.21,NaN,NaN,0,41.8,34.9,2
2024,60,3.5,NaN,NaN,NaN,0,6.922,13.875,54.14,NaN,NaN,0,41.8,34.9,2
2024,60,4,NaN,NaN,NaN,0,6.808,13.8,56.26,NaN,NaN,0,41.8,34.9,2
2024,60,4.5,NaN,NaN,NaN,0,6.711,13.725,58.78,NaN,NaN,0,41.8,34.9,2
2024,60,5,NaN,NaN,NaN,0,6.637,13.65,59.76,NaN,NaN,0,41.8,34.9,2
2024,60,5.5,NaN,NaN,NaN,0,6.429,13.585,62.2,NaN,NaN,0,41.8,34.9,2
2024,60,6,NaN,NaN,NaN,0,6.463,13.515,62.35,NaN,NaN,0,41.9,34.9,2
2024,60,6.5,NaN,NaN,NaN,0,6.396,13.44,62.27,NaN,NaN,0,41.9,34.9,2
2024,60,7,NaN,NaN,NaN,0,6.453,13.37,58.97,NaN,NaN,0,41.9,34.9,2
2024,60,7.5,NaN,NaN,NaN,52.36,6.602,13.3,57.9,NaN,NaN,81.2,41.9,34.9,2
2024,60,8,NaN,NaN,NaN,77.09,6.878,13.23,55.74,NaN,NaN,137.5,41.9,34.9,2
2024,60,8.5,NaN,NaN,NaN,159.2,7.144,13.17,51.82,NaN,NaN,298.3,41.9,34.9,2
2024,60,9,NaN,NaN,NaN,184,7.526,13.12,52.26,NaN,NaN,326.1,41.9,34.9,2
2024,60,9.5,NaN,NaN,NaN,261.6,8.05,13.07,49.44,NaN,NaN,451.6,41.9,34.9,2
2024,60,10,NaN,NaN,NaN,288.2,8.48,13.04,44.83,NaN,NaN,507.1,41.9,34.9,2
2024,60,10.5,NaN,NaN,NaN,204.3,8.87,13.025,45.65,NaN,NaN,365.8,41.9,34.9,2
2024,60,11,NaN,NaN,NaN,139.9,9.02,13.01,45.75,NaN,NaN,269.6,41.9,34.9,2
2024,60,11.5,NaN,NaN,NaN,101.4,9.13,13.015,43.69,NaN,NaN,208,41.9,34.9,2
2024,60,12,NaN,NaN,NaN,70.11,9.16,13.02,45.95,NaN,NaN,154.7,41.9,34.9,2
2024,60,12.5,NaN,NaN,NaN,94.8,9.16,13.015,46.67,NaN,NaN,200.5,41.9,34.9,2
2024,60,13,NaN,NaN,NaN,137.6,9.31,13.01,46.31,NaN,NaN,258.4,41.9,34.9,2
2024,60,13.5,NaN,NaN,NaN,49.96,8.7,13,70.06,NaN,NaN,142.7,41.9,34.9,2
2024,60,14,NaN,NaN,NaN,99.5,6.587,12.99,83.5,NaN,NaN,197.6,41.9,35,2
2024,60,14.5,NaN,NaN,NaN,149.3,6.529,12.98,82.4,NaN,NaN,269.8,41.9,35,2
2024,60,15,NaN,NaN,NaN,70.73,6.85,12.965,85,NaN,NaN,136,41.9,35,2
2024,60,15.5,NaN,NaN,NaN,54.21,7.095,12.96,82.3,NaN,NaN,84.9,41.9,35,2
2024,60,16,NaN,NaN,NaN,0,7.472,12.955,78.78,NaN,NaN,0,41.9,35,2
2024,60,16.5,NaN,NaN,NaN,0,6.731,12.945,87.5,NaN,NaN,0,41.9,35,2
2024,60,17,NaN,NaN,NaN,0,6.441,12.925,89.3,NaN,NaN,0,41.9,35,2
2024,60,17.5,NaN,NaN,NaN,0,6.32,12.9,89.5,NaN,NaN,0,41.9,35,2
2024,60,18,NaN,NaN,NaN,0,6.164,12.87,89.8,NaN,NaN,0,41.9,35,2
2024,60,18.5,NaN,NaN,NaN,0,5.641,12.84,93.9,NaN,NaN,0,42,35,2
2024,60,19,NaN,NaN,NaN,0,5.283,12.795,95.2,NaN,NaN,0,42,35.1,2
2024,60,19.5,NaN,NaN,NaN,0,5.131,12.74,95.8,NaN,NaN,0,42.1,35.1,2
2024,60,20,NaN,NaN,NaN,0,5.034,12.695,96.2,NaN,NaN,0,42.1,35.1,2
2024,60,20.5,NaN,NaN,NaN,0,5.023,12.65,96.4,NaN,NaN,0,42.1,35.1,2
2024,60,21,NaN,NaN,NaN,0,5.072,12.605,96.5,NaN,NaN,0,42.1,35.1,2
2024,60,21.5,NaN,NaN,NaN,0,5.138,12.555,96.5,NaN,NaN,0,42.1,35.1,2
2024,60,22,NaN,NaN,NaN,0,5.251,12.505,96.5,NaN,NaN,0,42.1,35.1,2
2024,60,22.5,NaN,NaN,NaN,0,5.193,12.46,96.7,NaN,NaN,0,42.1,35.1,2
2024,60,23,NaN,NaN,NaN,0,5.192,12.41,96.8,NaN,NaN,0,42.1,35.1,2
2024,60,23.5,NaN,NaN,NaN,0,5.239,12.365,96.9,NaN,NaN,0,42.2,35.1,2
2024,61,0,NaN,NaN,NaN,0,5.296,12.325,97,NaN,NaN,0,42.2,35.1,2
2024,61,0.5,NaN,NaN,NaN,0,5.323,12.275,97.1,NaN,NaN,0,42.2,35.1,2
2024,61,1,NaN,NaN,NaN,0,5.379,12.24,97.3,NaN,NaN,0,42.1,35.1,2
2024,61,1.5,NaN,NaN,NaN,0,5.441,12.195,97.3,NaN,NaN,0,42.1,35.1,2
2024,61,2,NaN,NaN,NaN,0,5.527,12.16,97.4,NaN,NaN,0,42.1,35.1,2
2024,61,2.5,NaN,NaN,NaN,0,5.559,12.13,97.5,NaN,NaN,0,42.1,35.1,2
2024,61,3,NaN,NaN,NaN,0,5.683,12.1,97.5,NaN,NaN,0,42.2,35.1,2
2024,61,3.5,NaN,NaN,NaN,0,5.72,12.07,97.6,NaN,NaN,0,42.2,35.1,2
2024,61,4,NaN,NaN,NaN,0,5.796,12.04,97.6,NaN,NaN,0,42.2,35.1,2
2024,61,4.5,NaN,NaN,NaN,0,5.816,12.01,97.6,NaN,NaN,0,42.1,35.1,2
2024,61,5,NaN,NaN,NaN,0,5.869,11.99,97.7,NaN,NaN,0,42.1,35.1,2
2024,61,5.5,NaN,NaN,NaN,0,5.885,11.97,97.7,NaN,NaN,0,42.2,35.1,2
2024,61,6,NaN,NaN,NaN,0,6.053,11.94,97.6,NaN,NaN,0,42.2,35.1,2
2024,61,6.5,NaN,NaN,NaN,0,6.065,11.915,97.8,NaN,NaN,0,42.2,35.1,2
2024,61,7,NaN,NaN,NaN,0,6.164,11.9,97.8,NaN,NaN,0,42.2,35.1,2
2024,61,7.5,NaN,NaN,NaN,36.92,6.264,11.875,97.8,NaN,NaN,36.82,42.2,35.1,2
2024,61,8,NaN,NaN,NaN,94.8,6.326,11.855,97.8,NaN,NaN,188.6,42.2,35.1,2
2024,61,8.5,NaN,NaN,NaN,145,6.614,11.845,97.3,NaN,NaN,268.3,42.2,35.1,2
2024,61,9,NaN,NaN,NaN,177.6,6.984,11.835,97,NaN,NaN,290,42.2,35.1,2
2024,61,9.5,NaN,NaN,NaN,243.7,7.558,11.855,95.3,NaN,NaN,442.4,42.2,35.1,2
2024,61,10,NaN,NaN,NaN,318.3,8.24,11.875,92.5,NaN,NaN,555,42.2,35.1,2
2024,61,10.5,NaN,NaN,NaN,339.2,8.98,11.915,90.2,NaN,NaN,569.2,42.2,35.1,2
2024,61,11,NaN,NaN,NaN,352,9.59,11.98,88.7,NaN,NaN,602,42.1,35.1,2
2024,61,11.5,NaN,NaN,NaN,430.6,10.33,12.06,86.3,NaN,NaN,724.2,42.1,35.1,2
2024,61,12,NaN,NaN,NaN,700.2,11.41,12.15,83,NaN,NaN,1189,42.1,35.1,2
2024,61,12.5,NaN,NaN,NaN,888,12.06,12.255,77.56,NaN,NaN,1476,42,35.1,2
2024,61,13,NaN,NaN,NaN,861,13.53,12.385,73.32,NaN,NaN,1485,42,35,2
2024,61,13.5,NaN,NaN,NaN,834,14.55,12.52,70.51,NaN,NaN,1454,42,35,2
2024,61,14,NaN,NaN,NaN,781.8,15.38,12.675,68.17,NaN,NaN,1336,42,35,2
2024,61,14.5,NaN,NaN,NaN,716,16.37,12.825,66.11,NaN,NaN,1207,41.9,35,2
2024,61,15,NaN,NaN,NaN,635.9,16.87,12.965,64.65,NaN,NaN,1043,41.9,35,2
2024,61,15.5,NaN,NaN,NaN,544.3,17.02,13.115,63.43,NaN,NaN,884,41.9,35,2
2024,61,16,NaN,NaN,NaN,436.4,17.49,13.245,62.81,NaN,NaN,683.5,41.9,34.9,2
2024,61,16.5,NaN,NaN,NaN,321.1,17.81,13.38,61.87,NaN,NaN,482.7,41.8,34.9,2
2024,61,17,NaN,NaN,NaN,203,17.89,13.505,63.99,NaN,NaN,311.8,41.8,34.9,2
2024,61,17.5,NaN,NaN,NaN,89,17.57,13.605,64.59,NaN,NaN,130.4,41.8,34.9,2
2024,61,18,NaN,NaN,NaN,0,17.16,13.68,65.93,NaN,NaN,2.248,41.8,34.9,2
2024,61,18.5,NaN,NaN,NaN,0,16.74,13.735,65.42,NaN,NaN,0,41.8,34.9,2
2024,61,19,NaN,NaN,NaN,0,16.49,13.76,65.12,NaN,NaN,0,41.8,34.9,2
2024,61,19.5,NaN,NaN,NaN,0,16.33,13.76,68.96,NaN,NaN,0,41.8,34.9,2
2024,61,20,NaN,NaN,NaN,0,15.59,13.745,68.8,NaN,NaN,0,41.9,34.9,2
2024,61,20.5,NaN,NaN,NaN,0,15.54,13.72,72.66,NaN,NaN,0,41.9,34.8,2
2024,61,21,NaN,NaN,NaN,0,14.88,13.685,76.14,NaN,NaN,0,41.9,34.8,2
2024,61,21.5,NaN,NaN,NaN,0,14.27,13.63,75.81,NaN,NaN,0,41.9,34.8,2
2024,61,22,NaN,NaN,NaN,0,14.45,13.58,80.1,NaN,NaN,0,41.9,34.8,2
2024,61,22.5,NaN,NaN,NaN,0,12.97,13.52,83.6,NaN,NaN,0,41.9,34.8,2
2024,61,23,NaN,NaN,NaN,0,12.48,13.455,84.6,NaN,NaN,0,41.9,34.8,2
2024,61,23.5,NaN,NaN,NaN,0,12.55,13.395,84.5,NaN,NaN,0,41.9,34.8,2
2024,62,0,NaN,NaN,NaN,0,12.72,13.325,84.2,NaN,NaN,0,42,34.8,2
2024,62,0.5,NaN,NaN,NaN,0,12.98,13.26,85,NaN,NaN,0,42,34.8,2
2024,62,1,NaN,NaN,NaN,0,12.75,13.195,85.3,NaN,NaN,0,42,34.8,2
2024,62,1.5,NaN,NaN,NaN,0,12.67,13.135,86.6,NaN,NaN,0,42,34.8,2
2024,62,2,NaN,NaN,NaN,0,12.2,13.065,88.2,NaN,NaN,0,42,34.8,2
2024,62,2.5,NaN,NaN,NaN,0,12.38,12.995,87.9,NaN,NaN,0,42,34.8,2
2024,62,3,NaN,NaN,NaN,0,12.38,12.935,89.3,NaN,NaN,0,42,34.8,2
2024,62,3.5,NaN,NaN,NaN,0,11.98,12.865,91.1,NaN,NaN,0,42,34.8,2
2024,62,4,NaN,NaN,NaN,0,11.68,12.805,92,NaN,NaN,0,42,34.8,2
2024,62,4.5,NaN,NaN,NaN,0,11.51,12.73,92.6,NaN,NaN,0,42.1,34.8,2
2024,62,5,NaN,NaN,NaN,0,10.98,12.665,93.7,NaN,NaN,0,42.1,34.8,2
2024,62,5.5,NaN,NaN,NaN,0,10.6,12.595,95.1,NaN,NaN,0,42.1,34.8,2
2024,62,6,NaN,NaN,NaN,0,10.4,12.525,95.6,NaN,NaN,0,42.1,34.8,2
2024,62,6.5,NaN,NaN,NaN,0,10.21,12.465,95.9,NaN,NaN,0,42.1,34.8,2
2024,62,7,NaN,NaN,NaN,55.54,10.1,12.41,96.5,NaN,NaN,69.11,42.1,34.8,2
2024,62,7.5,NaN,NaN,NaN,155.2,10.51,12.345,96.8,NaN,NaN,264.4,42.1,34.9,2
2024,62,8,NaN,NaN,NaN,273.7,11.21,12.295,96.3,NaN,NaN,461.1,42.2,34.9,2
2024,62,8.5,NaN,NaN,NaN,393,12.5,12.25,93.3,NaN,NaN,655.3,42.2,34.9,2
2024,62,9,NaN,NaN,NaN,500.7,14.28,12.23,87.1,NaN,NaN,864,42.1,34.9,2
2024,62,9.5,NaN,NaN,NaN,NaN,NaN,12.235,NaN,NaN,NaN,NaN,42.1,34.9,2
2024,62,10,NaN,NaN,NaN,NaN,NaN,12.285,NaN,NaN,NaN,NaN,42.1,34.9,2
2024,62,10.5,NaN,NaN,NaN,NaN,NaN,12.36,NaN,NaN,NaN,NaN,42.1,34.9,2
2024,62,11,NaN,NaN,NaN,NaN,NaN,12.465,NaN,NaN,NaN,NaN,42,34.9,2
2024,62,11.5,NaN,NaN,NaN,NaN,NaN,12.615,NaN,NaN,NaN,NaN,42,34.9,2
2024,62,12,NaN,NaN,NaN,NaN,NaN,12.81,NaN,NaN,NaN,NaN,41.9,34.9,2
2024,62,12.5,NaN,NaN,NaN,NaN,NaN,13.01,NaN,NaN,NaN,NaN,41.9,34.8,2
2024,62,13,NaN,NaN,NaN,711.4,18.17,13.2,81.9,NaN,NaN,1187,41.9,34.8,2
2024,62,13.5,NaN,NaN,NaN,648.9,18.06,13.395,80.1,NaN,NaN,1053,41.8,34.8,2
2024,62,14,NaN,NaN,NaN,460,18.36,13.605,80.3,NaN,NaN,778,41.8,34.8,2
2024,62,14.5,NaN,NaN,NaN,678.1,18.67,13.805,77.23,NaN,NaN,1122,41.8,34.7,2
2024,62,15,NaN,NaN,NaN,630.6,19.48,13.99,76.57,NaN,NaN,1039,41.7,34.7,2
2024,62,15.5,NaN,NaN,NaN,508.3,19.76,14.16,75.56,NaN,NaN,816,41.7,34.7,2
2024,62,16,NaN,NaN,NaN,406.6,19.96,14.315,74.9,NaN,NaN,646.8,41.7,34.7,2
2024,62,16.5,NaN,NaN,NaN,286.3,20.27,14.455,74.09,NaN,NaN,421.2,41.7,34.6,2
2024,62,17,NaN,NaN,NaN,194.8,20.42,14.58,75.74,NaN,NaN,290,41.7,34.6,2
2024,62,17.5,NaN,NaN,NaN,93.7,20.1,14.685,77.82,NaN,NaN,155.9,41.7,34.6,2
2024,62,18,NaN,NaN,NaN,0,19.68,14.765,79.75,NaN,NaN,0.75,41.7,34.6,2
2024,62,18.5,NaN,NaN,NaN,0,19.13,14.82,81.7,NaN,NaN,0,41.7,34.6,2
2024,62,19,NaN,NaN,NaN,0,18.87,14.845,82.4,NaN,NaN,0,41.7,34.6,2
2024,62,19.5,NaN,NaN,NaN,0,18.59,14.855,84.1,NaN,NaN,0,41.7,34.6,2
2024,62,20,NaN,NaN,NaN,0,18.02,14.85,87.1,NaN,NaN,0,41.7,34.6,2
2024,62,20.5,NaN,NaN,NaN,0,17.68,14.83,88.5,NaN,NaN,0,41.7,34.5,2
2024,62,21,NaN,NaN,NaN,0,17.49,14.8,89.2,NaN,NaN,0,41.7,34.5,2
2024,62,21.5,NaN,NaN,NaN,0,17.31,14.765,90.1,NaN,NaN,0,41.8,34.5,2
2024,62,22,NaN,NaN,NaN,0,16.84,14.725,91.8,NaN,NaN,0,41.8,34.5,2
2024,62,22.5,NaN,NaN,NaN,0,16.36,14.685,93,NaN,NaN,0,41.8,34.5,2
2024,62,23,NaN,NaN,NaN,0,16.19,14.64,93.5,NaN,NaN,0,41.8,34.5,2
2024,62,23.5,NaN,NaN,NaN,0,16.12,14.6,93.9,NaN,NaN,0,41.8,34.5,2
2024,63,0,NaN,NaN,NaN,0,16.28,14.555,93.5,NaN,NaN,0,41.8,34.5,2
2024,63,0.5,NaN,NaN,NaN,0,16.76,14.52,92.7,NaN,NaN,0,41.8,34.5,2
2024,63,1,NaN,NaN,NaN,0,16.86,14.495,92.4,NaN,NaN,0,41.8,34.5,2
2024,63,1.5,NaN,NaN,NaN,0,16.77,14.48,92.7,NaN,NaN,0,41.8,34.5,2
2024,63,2,NaN,NaN,NaN,0,16.39,14.475,93.8,NaN,NaN,0,41.8,34.5,2
2024,63,2.5,NaN,NaN,NaN,0,16.07,14.465,94.6,NaN,NaN,0,41.8,34.5,2
2024,63,3,NaN,NaN,NaN,0,15.79,14.455,95.6,NaN,NaN,0,41.8,34.5,2
2024,63,3.5,NaN,NaN,NaN,0,15.5,14.435,96.2,NaN,NaN,0,41.8,34.5,2
2024,63,4,NaN,NaN,NaN,0,15.51,14.4,96.6,NaN,NaN,0,41.8,34.5,2
2024,63,4.5,NaN,NaN,NaN,0,15.66,14.375,96.9,NaN,NaN,0,41.8,34.5,2
2024,63,5,NaN,NaN,NaN,0,15.85,14.35,96.9,NaN,NaN,0,41.8,34.5,2
2024,63,5.5,NaN,NaN,NaN,0,15.85,14.33,97.1,NaN,NaN,0,41.8,34.5,2
2024,63,6,NaN,NaN,NaN,0,15.92,14.32,97.3,NaN,NaN,0,41.8,34.5,2
2024,63,6.5,NaN,NaN,NaN,0,15.88,14.315,97.4,NaN,NaN,0,41.8,34.5,2
2024,63,7,NaN,NaN,NaN,21.31,15.92,14.315,97.7,NaN,NaN,9.01,41.8,34.5,2
2024,63,7.5,NaN,NaN,NaN,42.67,16.08,14.325,97.8,NaN,NaN,95.3,41.8,34.5,2
2024,63,8,NaN,NaN,NaN,90.3,16.34,14.34,97.9,NaN,NaN,151.6,41.8,34.5,2
2024,63,8.5,NaN,NaN,NaN,136.4,16.7,14.365,98,NaN,NaN,245.4,41.8,34.5,2
2024,63,9,NaN,NaN,NaN,194.6,17.14,14.4,97.8,NaN,NaN,349,41.8,34.5,2
2024,63,9.5,NaN,NaN,NaN,175.8,17.61,14.45,96.6,NaN,NaN,319,41.8,34.5,2
2024,63,10,NaN,NaN,NaN,313.5,18.56,14.525,90.7,NaN,NaN,548.5,41.8,34.5,2
2024,63,10.5,NaN,NaN,NaN,267.4,19.46,14.61,87.7,NaN,NaN,473.3,41.7,34.5,2
2024,63,11,NaN,NaN,NaN,455.4,19.98,14.72,83.3,NaN,NaN,799.5,41.7,34.5,2
2024,63,11.5,NaN,NaN,NaN,341.5,20.62,14.84,82.4,NaN,NaN,600,41.7,34.5,2
2024,63,12,NaN,NaN,NaN,587.3,21.17,14.97,76.79,NaN,NaN,1015,41.6,34.4,2
2024,63,12.5,NaN,NaN,NaN,407,21.78,15.115,72.57,NaN,NaN,716.2,41.6,34.4,2
2024,63,13,NaN,NaN,NaN,620.9,22.51,15.27,71.61,NaN,NaN,1068,41.6,34.4,2
2024,63,13.5,-8.8103,123.953,230.168,664.2,23.1,15.42,69.94,8.4712,0.81011,1132,41.6,34.4,1
2024,63,14,-9.3374,158.679,135.905,655.4,23.22,15.585,67.62,9.1914,0.93856,1116,41.5,34.4,0
2024,63,14.5,-11.2329,153.878,256.148,729.7,23.68,15.73,66.72,9.7125,0.91521,1230,41.5,34.4,1
2024,63,15,-6.564,66.6027,199.945,646.1,24.4,15.885,64.7,10.7571,0.85367,1085,41.5,34.3,0
2024,63,15.5,-5.2009,97.1054,57.2813,426.2,24.32,16.03,65.02,10.6086,0.71928,718,41.4,34.3,0
2024,63,16,-5.0333,103.284,41.9322,392.3,24.33,16.165,64.64,10.7303,0.87741,622.1,41.4,34.3,0
2024,63,16.5,-2.0154,77.4431,27.7326,298.3,24.44,16.29,65.91,10.4132,0.87556,485.7,41.4,34.3,0
2024,63,17,-1.6564,58.968,-14.9948,175.1,24.06,16.405,67.03,9.8444,0.70533,276.6,41.4,34.3,0
2024,63,17.5,1.7897,45.1051,-48.554,49.18,23.63,16.49,68.86,9.0607,0.72933,118.4,41.4,34.2,0
2024,63,18,1.8207,16.8295,-45.1832,0,22.94,16.56,70.93,8.1133,0.52182,2.249,41.4,34.2,0
2024,63,18.5,3.2295,33.2473,-61.0447,0,22.42,16.6,72.33,7.4828,0.64627,0,41.4,34.2,0
2024,63,19,3.8564,13.7219,-72.0976,0,21.9,16.62,74.1,6.7858,0.73222,0,41.4,34.2,0
2024,63,19.5,3.0938,4.2041,-50.9489,0,21.48,16.625,76.48,6.0061,0.59829,0,41.4,34.2,0
2024,63,20,2.3268,-1.701,-35.7024,0,20.93,16.61,79.27,5.118,0.53317,0,41.4,34.2,0
2024,63,20.5,3.5507,-18.2582,-43.3679,0,20.53,16.59,82.8,4.1432,0.54787,0,41.4,34.1,0
2024,63,21,2.8329,-16.2409,-39.4218,0,20.28,16.555,85.4,3.463,0.51724,0,41.5,34.1,0
2024,63,21.5,4.0169,NaN,-47.2893,0,20.06,16.52,87.4,2.9483,0.5162,0,41.5,34.1,0
2024,63,22,2.3591,-15.9089,-21.7791,0,19.79,16.48,89.3,2.4621,0.49572,0,41.5,34.1,0
2024,63,22.5,7.2596,-13.1367,-28.0007,0,19.71,16.44,90.7,2.1294,0.77438,0,41.5,34.1,0
2024,63,23,6.4238,-4.2387,-17.011,0,19.71,16.41,91.1,2.0378,0.86507,0,41.5,34.1,0
2024,63,23.5,4.6721,-2.9884,-13.9834,0,19.76,16.38,90.8,2.113,0.75645,0,41.5,34.1,0
2024,64,0,3.6158,-1.9763,-11.7653,0,19.77,16.365,90.9,2.0914,0.60946,0,41.5,34.1,0
2024,64,0.5,7.0946,NaN,-21.6207,0,19.87,16.36,89.9,2.3356,0.74237,0,41.5,34.1,0
2024,64,1,4.7536,-1.9189,-27.0883,0,19.82,16.365,90.2,2.2593,0.73961,0,41.5,34.1,0
2024,64,1.5,4.3508,-4.7191,-38.3336,0,19.67,16.365,90.6,2.147,0.75471,0,41.5,34.1,0
2024,64,2,2.8657,-2.361,-33.7817,0,19.53,16.365,91.3,1.9699,0.57578,0,41.5,34.1,0
2024,64,2.5,2.9868,-2.961,-30.3077,0,19.31,16.355,92,1.7868,0.524,0,41.5,34.1,0
2024,64,3,3.1486,3.2832,-9.5246,0,19.22,16.345,92.4,1.6879,0.42492,0,41.5,34.1,0
2024,64,3.5,5.159,NaN,-12.4854,0,19.2,16.335,92.9,1.5749,0.53875,0,41.5,34.1,0
2024,64,4,3.1456,NaN,-6.7999,0,19.17,16.32,93.5,1.4391,0.43353,0,41.5,34.1,0
2024,64,4.5,3.809,-0.6398,-3.0702,0,19.14,16.32,94.3,1.2597,0.37739,0,41.5,34.1,0
2024,64,5,2.2616,-0.94851,-2.8334,0,19.12,16.315,94.8,1.1477,0.25256,0,41.5,34.1,0
2024,64,5.5,3.1893,-1.8388,-6.3783,0,19.14,16.315,95.2,1.0608,0.27034,0,41.5,34.1,0
2024,64,6,NaN,NaN,-3.8557,0,19.18,16.315,95.6,0.9748,0.24541,0,41.5,34.1,0
2024,64,6.5,2.3943,NaN,-4.5252,0,19.22,16.32,96,0.88839,0.25765,0,41.5,34.1,0
2024,64,7,NaN,-1.3838,-3.7139,0,19.22,16.325,96.4,0.79955,0.22855,0,41.5,34.1,0
2024,64,7.5,1.8841,-6.1811,-1.9288,25.06,19.27,16.34,96.7,0.73521,0.29984,55.52,41.5,34.1,0
2024,64,8,3.5132,7.7646,4.9395,60.92,19.44,16.345,96.9,0.698,0.38968,135,41.5,34.1,0
2024,64,8.5,NaN,6.2162,15.7073,82.6,19.69,16.355,97.1,0.66318,0.43132,164.3,41.5,34.1,2
2024,64,9,0.15524,11.7484,22.9568,123.5,20.12,16.385,95.7,1.0099,0.62602,225.7,41.5,34.1,0
2024,64,9.5,-4.4648,52.3083,73.8824,219.4,20.7,16.41,92.1,1.923,0.58541,384,41.5,34.1,1
2024,64,10,-5.1311,47.334,54.2674,271.9,21.45,16.465,89.7,2.6254,0.64693,478.5,41.5,34.1,1
2024,64,10.5,-4.0162,40.7952,65.2626,294.8,21.73,16.525,86.3,3.5523,0.64826,524.2,41.4,34.1,0
2024,64,11,-8.5567,108.257,109.776,469.5,22.39,16.615,84.5,4.184,0.72379,826,41.4,34.1,0
2024,64,11.5,-4.6849,71.7937,91.0348,395.7,22.82,16.72,83.1,4.6825,0.59023,705.3,41.4,34.1,0
2024,64,12,-10.0746,109.604,175.61,491.4,23.38,16.84,81.1,5.417,0.78771,869,41.4,34.1,0
2024,64,12.5,-8.8942,141.837,206.147,574.6,23.74,16.965,78.84,6.1977,0.82127,1016,41.3,34.1,0
2024,64,13,-11.3346,71.3127,284.366,689.8,24.46,17.105,75.17,7.5937,0.62567,1178,41.3,34,1
2024,64,13.5,-7.2448,119.983,175.175,690.7,24.99,17.25,73.95,8.223,0.69267,1184,41.3,34,0
2024,64,14,-9.1303,173.718,186.079,750,25.19,17.41,67.86,10.2669,0.70152,1310,41.3,34,0
2024,64,14.5,-7.6165,180.703,240.296,722.8,25.98,17.57,65.94,11.4023,0.75625,1241,41.2,34,0
2024,64,15,-4.5737,204.81,174.654,536.9,26.21,17.725,65.31,11.7721,0.52358,926,41.2,34,0
2024,64,15.5,-1.9788,148.922,101.519,452.8,26.39,17.855,64.6,12.1413,0.5882,768.6,41.2,33.9,0
2024,64,16,-2.2505,78.2529,0.48019,226.4,26.14,17.985,66.42,11.3484,0.41121,406,41.2,33.9,0
2024,64,16.5,-0.8226,65.7358,-20.3535,188.6,25.97,18.095,66.82,11.1011,0.29193,307.3,41.2,33.9,1
2024,64,17,-1.3725,87.9149,-36.741,121.5,26.06,18.185,69.72,10.1849,0.34219,222.6,41.2,33.9,1
2024,64,17.5,NaN,12.9526,-15.4848,43.06,25.33,18.26,72.52,8.8517,0.23835,131.9,41.1,33.8,1
2024,64,18,NaN,6.7759,-10.8545,0,24.82,18.32,76.2,7.437,0.13732,0.749,41.2,33.8,0
2024,64,18.5,NaN,5.3715,-16.5937,0,24.17,18.36,78.43,6.4831,0.17059,0,41.2,33.8,0
2024,64,19,NaN,3.8323,-12.1118,0,23.6,18.38,79.62,5.9192,0.15033,0,41.2,33.8,1
2024,64,19.5,NaN,3.5875,-23.2011,0,23.39,18.37,81.8,5.2195,0.23668,0,41.2,33.8,0
2024,64,20,NaN,-1.3704,-14.0207,0,22.73,18.355,85,4.1335,0.12175,0,41.2,33.8,1
2024,64,20.5,NaN,-1.9829,-19.8419,0,22.34,18.335,85.5,3.9022,0.17183,0,41.2,33.8,0
2024,64,21,NaN,-2.813,-22.2143,0,22.1,18.305,86.8,3.5008,0.20373,0,41.2,33.8,0
2024,64,21.5,5.4892,-4.444,-26.6181,0,21.94,18.27,87.3,3.3355,0.28525,0,41.2,33.8,0
2024,64,22,4.3278,-2.4284,-23.4451,0,21.9,18.23,88.1,3.1178,0.33535,0,41.2,33.8,0
2024,64,22.5,2.441,-2.6997,-17.2579,0,21.89,18.195,89,2.8802,0.35237,0,41.2,33.8,0
2024,64,23,3.3365,-4.3739,-18.8715,0,21.75,18.15,90.1,2.5702,0.36751,0,41.3,33.8,0
2024,64,23.5,5.7031,-5.6152,-21.3951,0,21.46,18.115,91.5,2.1679,0.33687,0,41.3,33.8,1
2024,65,0,3.7328,-5.0197,-11.1506,0,21.27,18.08,92.1,1.9916,0.26984,0,41.3,33.8,0
2024,65,0.5,NaN,NaN,-4.9263,0,21.14,18.05,92.8,1.8007,0.14228,0,41.3,33.8,1
2024,65,1,NaN,-2.0814,-11.6351,0,21.05,18.01,93.1,1.7161,0.24887,0,41.3,33.8,0
2024,65,1.5,NaN,-2.9881,-9.1835,0,21.04,17.98,93.5,1.6157,0.12508,0,41.3,33.8,0
2024,65,2,12.3374,NaN,-22.7689,0,20.62,17.95,94.8,1.2596,0.44603,0,41.3,33.8,1
