Year,DoY,Hour,NEE,LE,H,Rg,Tair,Tsoil,rH,VPD,Ustar,PPFD,SWC_5cm,SWC_20cm,QC_flag
2022,15,10.5,-5.745495,53.418099,175.883645,NaN,NaN,NaN,NaN,4.0975,1.301659,NaN,NaN,NaN,1
2022,15,11,-6.379362,51.038829,157.249863,NaN,NaN,NaN,NaN,4.3716,1.334533,NaN,NaN,NaN,1
2022,15,11.5,-5.441538,67.042394,209.387014,NaN,NaN,NaN,NaN,4.7288,1.319616,NaN,NaN,NaN,1
2022,15,12,-6.161029,59.171092,209.976366,NaN,NaN,NaN,NaN,4.7024,1.256329,NaN,NaN,NaN,1
2022,15,12.5,-4.900216,46.047064,123.67099,NaN,NaN,NaN,NaN,4.6847,1.242644,NaN,NaN,NaN,1
2022,15,13,-5.346214,44.497972,147.264447,NaN,NaN,NaN,NaN,4.7465,1.252202,NaN,NaN,NaN,1
2022,15,13.5,-4.966439,50.360078,115.300522,NaN,NaN,NaN,NaN,4.7299,1.31853,NaN,NaN,NaN,0
2022,15,14,-3.977336,43.646401,91.153892,NaN,NaN,NaN,NaN,4.6743,1.292752,NaN,NaN,NaN,0
2022,15,14.5,-3.706884,43.787656,77.033054,NaN,NaN,NaN,NaN,4.6275,1.33685,NaN,NaN,NaN,0
2022,15,15,-1.474899,36.493332,44.696327,NaN,NaN,NaN,NaN,4.6531,1.28189,NaN,NaN,NaN,1
2022,15,15.5,-0.794471,27.786661,18.897469,NaN,NaN,NaN,NaN,4.6618,1.235475,NaN,NaN,NaN,1
2022,15,16,-0.573045,23.753588,11.561617,NaN,NaN,NaN,NaN,4.6402,1.157778,NaN,NaN,NaN,1
2022,15,16.5,NaN,19.759369,28.589206,NaN,NaN,NaN,NaN,4.4278,1.344019,NaN,NaN,NaN,2
2022,15,17,1.62166,NaN,20.749417,NaN,NaN,NaN,NaN,3.7344,1.374866,NaN,NaN,NaN,0
2022,15,17.5,0.924296,14.057185,4.391402,NaN,NaN,NaN,NaN,3.4073,1.125121,NaN,NaN,NaN,1
2022,15,18,1.049035,13.071542,NaN,NaN,NaN,NaN,NaN,3.414,1.169074,NaN,NaN,NaN,1
2022,15,18.5,1.393365,NaN,-16.990204,NaN,NaN,NaN,NaN,3.3952,1.19058,NaN,NaN,NaN,0
2022,15,19,1.174089,9.07124,-20.475715,NaN,NaN,NaN,NaN,3.3582,1.111145,NaN,NaN,NaN,0
2022,15,19.5,1.856876,11.502734,-18.70766,NaN,NaN,NaN,NaN,3.2746,1.075447,NaN,NaN,NaN,0
2022,15,20,1.607398,8.765082,-15.103336,NaN,NaN,NaN,NaN,3.259,1.018387,NaN,NaN,NaN,0
2022,15,20.5,2.029592,10.718278,-12.576413,NaN,NaN,NaN,NaN,3.1671,0.921429,NaN,NaN,NaN,1
2022,15,21,1.64536,9.614503,-33.743829,NaN,NaN,NaN,NaN,3.0966,0.999488,NaN,NaN,NaN,0
2022,15,21.5,1.348587,7.360181,-27.614836,NaN,NaN,NaN,NaN,3.0665,0.887975,NaN,NaN,NaN,0
2022,15,22,1.184785,4.890253,-24.735614,NaN,NaN,NaN,NaN,2.9631,0.843877,NaN,NaN,NaN,0
2022,15,22.5,0.953816,3.002232,-25.45479,NaN,NaN,NaN,NaN,2.8942,0.815926,NaN,NaN,NaN,1
2022,15,23,1.38141,2.908219,-28.662403,NaN,NaN,NaN,NaN,2.9126,0.97762,NaN,NaN,NaN,1
2022,15,23.5,1.291435,3.598452,-26.075654,NaN,NaN,NaN,NaN,2.8271,0.873348,NaN,NaN,NaN,0
2022,16,0,0.933996,2.074685,-10.825033,NaN,NaN,NaN,NaN,2.795,0.758866,NaN,NaN,NaN,1
2022,16,0.5,0.963464,NaN,-16.694847,NaN,NaN,NaN,NaN,2.7223,0.754594,NaN,NaN,NaN,1
2022,16,1,1.569856,3.473241,-28.631258,NaN,NaN,NaN,NaN,2.5818,0.739243,NaN,NaN,NaN,0
2022,16,1.5,1.648087,3.143068,-37.072039,NaN,NaN,NaN,NaN,2.5225,0.833015,NaN,NaN,NaN,0
2022,16,2,1.739321,3.35558,-37.016407,NaN,NaN,NaN,NaN,2.4445,0.785441,NaN,NaN,NaN,0
2022,16,2.5,1.688513,2.599386,-29.411939,NaN,NaN,NaN,NaN,2.3428,0.631894,NaN,NaN,NaN,0
2022,16,3,0.917952,NaN,-30.3398,NaN,NaN,NaN,NaN,2.2543,0.540801,NaN,NaN,NaN,1
2022,16,3.5,1.162658,1.847963,-32.160235,NaN,NaN,NaN,NaN,2.2226,0.584066,NaN,NaN,NaN,0
2022,16,4,1.386811,2.546533,-32.387167,NaN,NaN,NaN,NaN,2.148,0.715738,NaN,NaN,NaN,0
2022,16,4.5,0.986482,1.258559,-26.504821,NaN,NaN,NaN,NaN,2.0852,0.587528,NaN,NaN,NaN,0
2022,16,5,1.126636,1.485019,-33.963315,NaN,NaN,NaN,NaN,2.0387,0.596637,NaN,NaN,NaN,0
2022,16,5.5,1.495191,2.152548,-41.715331,NaN,NaN,NaN,NaN,2.0433,0.672437,NaN,NaN,NaN,0
2022,16,6,1.697426,2.517957,-39.723386,NaN,NaN,NaN,NaN,2.0741,0.735984,NaN,NaN,NaN,0
2022,16,6.5,1.518366,2.767068,-35.627394,NaN,NaN,NaN,NaN,2.0873,0.712234,NaN,NaN,NaN,1
2022,16,7,1.237271,NaN,-35.195553,NaN,NaN,NaN,NaN,2.063,0.694153,NaN,NaN,NaN,0
2022,16,7.5,0.453192,2.895897,-22.278847,NaN,NaN,NaN,NaN,2.0168,0.604066,NaN,NaN,NaN,0
2022,16,8,-0.211894,4.042196,19.813743,NaN,NaN,NaN,NaN,2.039,0.58432,NaN,NaN,NaN,1
2022,16,8.5,-0.312199,7.651501,61.810589,NaN,NaN,NaN,NaN,2.1636,0.65576,NaN,NaN,NaN,1
2022,16,9,-1.259503,14.427155,112.839822,NaN,NaN,NaN,NaN,2.3324,0.868134,NaN,NaN,NaN,0
2022,16,9.5,-2.778341,21.708109,149.889787,NaN,NaN,NaN,NaN,2.7326,0.61605,NaN,NaN,NaN,0
2022,16,10,-5.950404,23.190401,176.878306,NaN,NaN,NaN,NaN,2.9933,0.759953,NaN,NaN,NaN,1
2022,16,10.5,-3.440208,15.899327,155.745025,NaN,NaN,NaN,NaN,3.111,0.689909,NaN,NaN,NaN,1
2022,16,11,-6.842139,45.970302,273.000788,NaN,NaN,NaN,NaN,3.4455,0.607281,NaN,NaN,NaN,0
2022,16,11.5,-6.140895,39.50626,199.805335,NaN,NaN,NaN,NaN,3.744,0.575008,NaN,NaN,NaN,0
2022,16,12,-7.496298,60.014745,324.036313,NaN,NaN,NaN,NaN,4.2186,0.786093,NaN,NaN,NaN,1
2022,16,12.5,-9.311176,68.622212,331.04928,NaN,NaN,NaN,NaN,4.5682,0.764659,NaN,NaN,NaN,1
2022,16,13,-6.18022,72.670595,306.640484,NaN,NaN,NaN,NaN,5.0589,0.801082,NaN,NaN,NaN,1
2022,16,13.5,-6.476154,57.434497,215.949054,NaN,NaN,NaN,NaN,5.4231,0.805209,NaN,NaN,NaN,0
2022,16,14,-7.522882,80.740619,264.521258,NaN,NaN,NaN,NaN,5.8074,0.817302,NaN,NaN,NaN,0
2022,16,14.5,-3.216317,67.867695,150.678385,NaN,NaN,NaN,NaN,5.9688,0.721951,NaN,NaN,NaN,1
2022,16,15,-5.830542,56.014601,110.726232,NaN,NaN,NaN,NaN,6.2308,0.615594,NaN,NaN,NaN,1
2022,16,15.5,-4.848779,54.722118,59.54599,NaN,NaN,NaN,NaN,6.3918,0.634472,NaN,NaN,NaN,1
2022,16,16,-1.595915,20.023424,31.256022,NaN,NaN,NaN,NaN,6.5326,0.417188,NaN,NaN,NaN,0
2022,16,16.5,-2.830302,35.469098,NaN,NaN,NaN,NaN,NaN,6.6388,0.400302,NaN,NaN,NaN,0
2022,16,17,-0.869084,18.803613,-23.144208,NaN,NaN,NaN,NaN,6.5391,0.298659,NaN,NaN,NaN,0
2022,16,17.5,NaN,7.941038,-15.638733,NaN,NaN,NaN,NaN,6.6839,0.153902,NaN,NaN,NaN,0
2022,16,18,NaN,1.641008,-3.823129,NaN,NaN,NaN,NaN,6.8373,0.050998,NaN,NaN,NaN,1
2022,16,18.5,NaN,1.483288,NaN,NaN,NaN,NaN,NaN,6.6227,0.157856,NaN,NaN,NaN,2
2022,16,19,NaN,3.239598,-13.280803,NaN,NaN,NaN,NaN,6.3009,0.154112,NaN,NaN,NaN,0
2022,16,19.5,NaN,5.012161,-21.082107,NaN,NaN,NaN,NaN,6.2662,0.140209,NaN,NaN,NaN,1
2022,16,20,NaN,2.77488,-11.492667,NaN,NaN,NaN,NaN,6.2066,0.084127,NaN,NaN,NaN,1
2022,16,20.5,NaN,3.91279,-22.166325,NaN,NaN,NaN,NaN,5.8428,0.15459,NaN,NaN,NaN,1
2022,16,21,NaN,4.595106,-26.134275,NaN,NaN,NaN,NaN,5.5166,0.193475,NaN,NaN,NaN,0
2022,16,21.5,NaN,8.13048,-44.301661,NaN,NaN,NaN,NaN,5.4585,0.145568,NaN,NaN,NaN,0
2022,16,22,NaN,1.059417,0.846223,NaN,NaN,NaN,NaN,5.9295,0.057994,NaN,NaN,NaN,2
2022,16,22.5,NaN,NaN,-3.20604,NaN,NaN,NaN,NaN,6.2715,0.10404,NaN,NaN,NaN,2
2022,16,23,NaN,NaN,-5.79473,NaN,NaN,NaN,NaN,5.8791,0.075177,NaN,NaN,NaN,1
2022,16,23.5,NaN,0.401283,0.954026,NaN,NaN,NaN,NaN,6.0001,0.039826,NaN,NaN,NaN,2
2022,17,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9333,0.049176,NaN,NaN,NaN,2
2022,17,0.5,NaN,8.057021,-30.41305,NaN,NaN,NaN,NaN,5.425,0.144901,NaN,NaN,NaN,1
2022,17,1,NaN,4.553893,-15.899118,NaN,NaN,NaN,NaN,4.9279,0.12097,NaN,NaN,NaN,0
2022,17,1.5,NaN,2.771734,-9.925747,NaN,NaN,NaN,NaN,4.4953,0.122642,NaN,NaN,NaN,1
2022,17,2,NaN,5.547296,-15.070827,NaN,NaN,NaN,NaN,4.8569,0.103562,NaN,NaN,NaN,1
2022,17,2.5,NaN,1.955766,-8.874458,NaN,NaN,NaN,NaN,5.0472,0.084243,NaN,NaN,NaN,1
2022,17,3,NaN,2.406693,-11.011171,NaN,NaN,NaN,NaN,4.7262,0.099753,NaN,NaN,NaN,0
2022,17,3.5,NaN,2.403023,-10.364143,NaN,NaN,NaN,NaN,4.9511,0.064515,NaN,NaN,NaN,1
2022,17,4,NaN,0.872702,NaN,NaN,NaN,NaN,NaN,4.7889,0.06279,NaN,NaN,NaN,2
2022,17,4.5,NaN,1.430278,NaN,NaN,NaN,NaN,NaN,5.2137,0.097277,NaN,NaN,NaN,2
2022,17,5,NaN,NaN,2.224802,NaN,NaN,NaN,NaN,6.2295,0.047097,NaN,NaN,NaN,1
2022,17,5.5,NaN,10.817325,-29.953628,NaN,NaN,NaN,NaN,6.0415,0.142548,NaN,NaN,NaN,1
2022,17,6,NaN,0.869608,-2.179761,NaN,NaN,NaN,NaN,6.0541,0.048838,NaN,NaN,NaN,0
2022,17,6.5,NaN,4.93996,-4.799019,NaN,NaN,NaN,NaN,5.9787,0.071036,NaN,NaN,NaN,1
2022,17,7,NaN,7.963585,-11.825724,NaN,NaN,NaN,NaN,5.7048,0.126248,NaN,NaN,NaN,0
2022,17,7.5,NaN,3.58613,-3.984519,NaN,NaN,NaN,NaN,5.6422,0.037266,NaN,NaN,NaN,0
2022,17,8,NaN,2.147567,-1.422885,NaN,NaN,NaN,NaN,5.4919,0.031465,NaN,NaN,NaN,1
2022,17,8.5,NaN,39.617418,-21.043201,NaN,NaN,NaN,NaN,4.9139,0.241121,NaN,NaN,NaN,0
2022,17,9,1.032047,64.109794,NaN,NaN,NaN,NaN,NaN,5.2842,0.267964,NaN,NaN,NaN,1
2022,17,9.5,-0.233009,47.594846,32.162123,NaN,NaN,NaN,NaN,6.3569,0.298007,NaN,NaN,NaN,0
2022,17,10,-2.332762,31.835778,41.202847,NaN,NaN,NaN,NaN,6.8717,0.350469,NaN,NaN,NaN,0
2022,17,10.5,NaN,46.496733,92.441657,NaN,NaN,NaN,NaN,7.1026,0.267124,NaN,NaN,NaN,2
2022,17,11,NaN,77.303086,91.965562,NaN,NaN,NaN,NaN,7.639,0.236465,NaN,NaN,NaN,2
2022,17,11.5,NaN,135.879058,335.797125,NaN,NaN,NaN,NaN,8.2694,0.327435,NaN,NaN,NaN,2
2022,17,12,NaN,89.444564,242.454662,NaN,NaN,NaN,NaN,9.0309,0.309383,NaN,NaN,NaN,2
2022,17,12.5,-5.335518,50.812998,87.692764,NaN,NaN,NaN,NaN,9.8019,0.369296,NaN,NaN,NaN,1
2022,17,13,-6.930804,107.75955,216.284628,NaN,NaN,NaN,NaN,10.7627,0.456015,NaN,NaN,NaN,0
2022,17,13.5,-5.248111,59.978042,137.868906,NaN,NaN,NaN,NaN,11.6421,0.495892,NaN,NaN,NaN,1
2022,17,14,-5.970381,152.452732,152.708082,NaN,NaN,NaN,NaN,12.0133,0.640257,NaN,NaN,NaN,0
2022,17,14.5,-4.587451,65.466246,77.546901,NaN,NaN,NaN,NaN,12.1419,0.259557,NaN,NaN,NaN,1
2022,17,15,-2.957139,52.344315,74.340074,NaN,NaN,NaN,NaN,12.4273,0.301816,NaN,NaN,NaN,1
2022,17,15.5,NaN,54.996344,34.569078,NaN,NaN,NaN,NaN,12.7067,0.234488,NaN,NaN,NaN,0
2022,17,16,-4.642768,62.492223,21.456743,NaN,NaN,NaN,NaN,12.9272,0.518448,NaN,NaN,NaN,1
2022,17,16.5,-2.65486,40.73619,NaN,NaN,NaN,NaN,NaN,12.8954,0.369585,NaN,NaN,NaN,0
2022,17,17,NaN,15.422236,-14.252237,NaN,NaN,NaN,NaN,12.5136,0.215184,NaN,NaN,NaN,0
2022,17,17.5,NaN,9.128078,-14.517917,NaN,NaN,NaN,NaN,12.2042,0.191158,NaN,NaN,NaN,0
2022,17,18,NaN,6.934422,-24.50842,NaN,NaN,NaN,NaN,11.6389,0.162845,NaN,NaN,NaN,1
2022,17,18.5,NaN,3.014344,-19.215058,NaN,NaN,NaN,NaN,10.646,0.190774,NaN,NaN,NaN,0
2022,17,19,0.691649,3.659904,-31.787539,NaN,NaN,NaN,NaN,9.9086,0.27388,NaN,NaN,NaN,0
2022,17,19.5,0.966872,3.895172,-40.452368,NaN,NaN,NaN,NaN,9.2722,0.322728,NaN,NaN,NaN,0
2022,17,20,0.806059,6.095592,-41.514354,NaN,NaN,NaN,NaN,8.595,0.304908,NaN,NaN,NaN,0
2022,17,20.5,NaN,8.276979,-31.992711,NaN,NaN,NaN,NaN,8.3574,0.241715,NaN,NaN,NaN,0
2022,17,21,NaN,3.744898,-31.575603,NaN,NaN,NaN,NaN,8.1805,0.232859,NaN,NaN,NaN,0
2022,17,21.5,NaN,2.367735,-33.842771,NaN,NaN,NaN,NaN,7.7249,0.241259,NaN,NaN,NaN,1
2022,17,22,NaN,NaN,-18.632995,NaN,NaN,NaN,NaN,6.8181,0.162794,NaN,NaN,NaN,1
2022,17,22.5,1.538081,3.892603,-48.532355,NaN,NaN,NaN,NaN,6.5594,0.296588,NaN,NaN,NaN,0
2022,17,23,1.534778,2.455613,-62.409903,NaN,NaN,NaN,NaN,6.5494,0.474704,NaN,NaN,NaN,0
2022,17,23.5,-1.435941,-4.09164,-61.216519,NaN,NaN,NaN,NaN,6.3574,0.569085,NaN,NaN,NaN,0
2022,18,0,-0.709896,NaN,-54.664965,NaN,NaN,NaN,NaN,5.886,0.52091,NaN,NaN,NaN,0
2022,18,0.5,NaN,NaN,-62.140919,NaN,NaN,NaN,NaN,5.3671,0.566246,NaN,NaN,NaN,2
2022,18,1,NaN,NaN,-44.231033,NaN,NaN,NaN,NaN,4.846,0.459085,NaN,NaN,NaN,2
2022,18,1.5,NaN,0.722165,-46.669501,NaN,NaN,NaN,NaN,4.5871,0.432358,NaN,NaN,NaN,2
2022,18,2,-1.575414,-4.595525,-60.603572,NaN,NaN,NaN,NaN,4.5271,0.547383,NaN,NaN,NaN,1
2022,18,2.5,0.087585,-6.277431,-40.594987,NaN,NaN,NaN,NaN,4.1795,0.460577,NaN,NaN,NaN,0
2022,18,3,0.883083,-6.260233,-63.97504,NaN,NaN,NaN,NaN,3.9309,0.547216,NaN,NaN,NaN,0
2022,18,3.5,-1.752482,-6.098424,-44.411194,NaN,NaN,NaN,NaN,3.6294,0.418274,NaN,NaN,NaN,0
2022,18,4,NaN,-8.995422,-56.977278,NaN,NaN,NaN,NaN,3.332,0.462604,NaN,NaN,NaN,2
2022,18,4.5,4.929683,-6.935156,-56.643277,NaN,NaN,NaN,NaN,3.1605,0.592741,NaN,NaN,NaN,0
2022,18,5,2.301931,-2.805764,-53.42544,NaN,NaN,NaN,NaN,3.1498,0.522278,NaN,NaN,NaN,0
2022,18,5.5,2.015697,NaN,-56.461858,NaN,NaN,NaN,NaN,2.9038,0.588498,NaN,NaN,NaN,0
2022,18,6,0.530049,-3.665724,-45.031691,NaN,NaN,NaN,NaN,2.6896,0.509302,NaN,NaN,NaN,0
2022,18,6.5,1.729516,NaN,-55.677979,NaN,NaN,NaN,NaN,2.7228,0.563248,NaN,NaN,NaN,1
2022,18,7,2.004372,-4.791784,-53.634649,NaN,NaN,NaN,NaN,2.7321,0.514747,NaN,NaN,NaN,1
2022,18,7.5,NaN,-8.539933,-47.319832,NaN,NaN,NaN,NaN,2.7229,0.660713,NaN,NaN,NaN,2
2022,18,8,-0.740884,5.954704,-17.288865,NaN,NaN,NaN,NaN,2.6591,0.729468,NaN,NaN,NaN,1
2022,18,8.5,-2.749083,24.116218,NaN,NaN,NaN,NaN,NaN,3.0651,0.860459,NaN,NaN,NaN,0
2022,18,9,-3.431451,29.893854,39.998137,NaN,NaN,NaN,NaN,4.0899,0.7698,NaN,NaN,NaN,1
2022,18,9.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3534,1.010929,NaN,NaN,NaN,2
2022,18,10,-5.168518,49.132245,82.510771,NaN,NaN,NaN,NaN,5.958,1.067192,NaN,NaN,NaN,0
2022,18,10.5,-6.775287,68.103646,109.262291,NaN,NaN,NaN,NaN,6.0306,1.115635,NaN,NaN,NaN,0
2022,18,11,-6.554018,42.990512,115.103372,NaN,NaN,NaN,NaN,6.5687,1.101804,NaN,NaN,NaN,0
2022,18,11.5,-7.657164,81.715356,144.272597,NaN,NaN,NaN,NaN,6.8489,1.179139,NaN,NaN,NaN,0
2022,18,12,-6.635552,56.472345,103.865846,NaN,NaN,NaN,NaN,6.7753,1.086598,NaN,NaN,NaN,0
2022,18,12.5,-7.846344,79.915842,81.284878,NaN,NaN,NaN,NaN,7.8125,1.129827,NaN,NaN,NaN,1
2022,18,13,-6.111899,113.930437,107.354764,NaN,NaN,NaN,NaN,9.0742,1.257053,NaN,NaN,NaN,0
2022,18,13.5,-4.324812,79.372632,117.666841,NaN,NaN,NaN,NaN,9.8421,1.098546,NaN,NaN,NaN,0
2022,18,14,-6.645566,63.594373,94.111661,NaN,NaN,NaN,NaN,10.0086,1.231492,NaN,NaN,NaN,0
2022,18,14.5,-3.136356,91.531413,93.414296,NaN,NaN,NaN,NaN,10.3386,1.231348,NaN,NaN,NaN,0
2022,18,15,-3.368794,64.776746,57.207461,NaN,NaN,NaN,NaN,10.7827,1.142355,NaN,NaN,NaN,0
2022,18,15.5,-3.270324,46.960402,16.325349,NaN,NaN,NaN,NaN,10.6976,1.212086,NaN,NaN,NaN,0
2022,18,16,-2.49756,38.935627,-5.108062,NaN,NaN,NaN,NaN,10.5214,1.110132,NaN,NaN,NaN,0
2022,18,16.5,-1.093603,36.298332,-28.562203,NaN,NaN,NaN,NaN,10.2341,1.090943,NaN,NaN,NaN,0
2022,18,17,0.542109,23.171735,-50.662462,NaN,NaN,NaN,NaN,9.9073,0.882761,NaN,NaN,NaN,0
2022,18,17.5,1.572111,17.261862,-46.119055,NaN,NaN,NaN,NaN,9.6391,0.817664,NaN,NaN,NaN,0
2022,18,18,1.882516,NaN,-57.238921,NaN,NaN,NaN,NaN,8.2078,0.611945,NaN,NaN,NaN,0
2022,18,18.5,0.791639,-6.878476,-30.69792,NaN,NaN,NaN,NaN,5.9943,0.564639,NaN,NaN,NaN,0
2022,18,19,0.840193,-6.585792,-30.3161,NaN,NaN,NaN,NaN,4.9431,0.595334,NaN,NaN,NaN,0
2022,18,19.5,1.930703,-10.034075,-52.617965,NaN,NaN,NaN,NaN,4.2043,0.683545,NaN,NaN,NaN,0
2022,18,20,1.385133,-5.730341,-39.993943,NaN,NaN,NaN,NaN,3.6574,0.63508,NaN,NaN,NaN,0
2022,18,20.5,1.214882,-8.573228,-39.029955,NaN,NaN,NaN,NaN,3.2687,0.663921,NaN,NaN,NaN,0
2022,18,21,1.568126,-5.3513,-46.52253,NaN,NaN,NaN,NaN,2.9605,0.754522,NaN,NaN,NaN,0
2022,18,21.5,1.336055,NaN,-32.241665,NaN,NaN,NaN,NaN,2.7947,0.590945,NaN,NaN,NaN,0
2022,18,22,1.14913,-1.035612,-38.86049,NaN,NaN,NaN,NaN,2.6273,0.512771,NaN,NaN,NaN,0
2022,18,22.5,0.877316,-3.327843,-31.226501,NaN,NaN,NaN,NaN,2.3262,0.460772,NaN,NaN,NaN,0
2022,18,23,1.208118,-6.205283,-42.835414,NaN,NaN,NaN,NaN,2.0574,0.521308,NaN,NaN,NaN,0
2022,18,23.5,2.183537,-6.95765,-43.770406,NaN,NaN,NaN,NaN,2.0267,0.568904,NaN,NaN,NaN,0
2022,19,0,1.777387,-4.762211,-33.73308,NaN,NaN,NaN,NaN,1.9388,0.589338,NaN,NaN,NaN,0
2022,19,0.5,2.410835,-6.294472,-45.417077,NaN,NaN,NaN,NaN,1.9576,0.711068,NaN,NaN,NaN,0
2022,19,1,4.989405,-5.027314,-60.206651,NaN,NaN,NaN,NaN,2.0735,0.761401,NaN,NaN,NaN,0
2022,19,1.5,4.602499,NaN,-47.346678,NaN,NaN,NaN,NaN,2.1078,0.684203,NaN,NaN,NaN,0
2022,19,2,3.373198,-11.618245,-53.292259,NaN,NaN,NaN,NaN,1.9752,0.773711,NaN,NaN,NaN,0
2022,19,2.5,3.777669,NaN,-31.542308,NaN,NaN,NaN,NaN,1.7387,0.731857,NaN,NaN,NaN,0
2022,19,3,2.963903,-5.284815,-31.540578,NaN,NaN,NaN,NaN,1.6646,0.772697,NaN,NaN,NaN,0
2022,19,3.5,3.210445,-5.332372,-28.014484,NaN,NaN,NaN,NaN,1.6011,0.869076,NaN,NaN,NaN,0
2022,19,4,3.855638,-8.169229,-43.325089,NaN,NaN,NaN,NaN,1.8212,0.889423,NaN,NaN,NaN,0
2022,19,4.5,4.404615,-2.53893,-24.625241,NaN,NaN,NaN,NaN,1.657,0.79022,NaN,NaN,NaN,0
2022,19,5,3.237081,-4.009058,-27.827297,NaN,NaN,NaN,NaN,1.5988,0.785948,NaN,NaN,NaN,1
2022,19,5.5,3.936542,NaN,-19.745527,NaN,NaN,NaN,NaN,1.658,0.690894,NaN,NaN,NaN,1
2022,19,6,6.618983,NaN,-34.823642,NaN,NaN,NaN,NaN,2.0273,0.829177,NaN,NaN,NaN,0
2022,19,6.5,5.433988,NaN,-22.19165,NaN,NaN,NaN,NaN,1.8015,0.679996,NaN,NaN,NaN,1
2022,19,7,NaN,-1.890381,-17.060413,NaN,NaN,NaN,NaN,1.8584,0.708823,NaN,NaN,NaN,2
2022,19,7.5,6.838416,NaN,-29.71212,NaN,NaN,NaN,NaN,2.105,0.643914,NaN,NaN,NaN,1
2022,19,8,4.256543,8.75816,-13.524986,NaN,NaN,NaN,NaN,1.6825,0.632842,NaN,NaN,NaN,1
2022,19,8.5,NaN,-14.793088,-9.863771,NaN,NaN,NaN,NaN,1.1797,0.695188,NaN,NaN,NaN,2
2022,19,9,NaN,19.917771,17.480928,NaN,NaN,NaN,NaN,0.99144,0.789207,NaN,NaN,NaN,2
2022,19,9.5,NaN,NaN,12.159568,NaN,NaN,NaN,NaN,0.93186,0.847497,NaN,NaN,NaN,2
2022,19,10,NaN,31.401262,54.141156,NaN,NaN,NaN,NaN,0.75681,1.051044,NaN,NaN,NaN,2
2022,19,10.5,-4.244222,33.600004,63.381494,NaN,NaN,NaN,NaN,0.64063,0.937721,NaN,NaN,NaN,1
2022,19,11,-3.09787,NaN,77.202413,NaN,NaN,NaN,NaN,0.7823,0.97943,NaN,NaN,NaN,0
2022,19,11.5,-1.524186,29.305184,30.579526,NaN,NaN,NaN,NaN,1.1437,0.816216,NaN,NaN,NaN,0
2022,19,12,-4.513205,57.969842,74.853397,NaN,NaN,NaN,NaN,1.7805,0.813609,NaN,NaN,NaN,0
2022,19,12.5,-3.957988,88.961652,23.083699,NaN,NaN,NaN,NaN,3.126,0.760025,NaN,NaN,NaN,0
2022,19,13,-3.317514,124.121393,-2.438258,NaN,NaN,NaN,NaN,4.9717,0.801589,NaN,NaN,NaN,0
2022,19,13.5,-4.204058,103.034777,NaN,NaN,NaN,NaN,NaN,4.7485,0.596202,NaN,NaN,NaN,0
2022,19,14,-4.049169,170.018969,36.121736,NaN,NaN,NaN,NaN,3.9657,0.556362,NaN,NaN,NaN,0
2022,19,14.5,-5.300283,109.209334,19.154393,NaN,NaN,NaN,NaN,4.8597,0.468622,NaN,NaN,NaN,1
2022,19,15,-3.671701,126.999462,55.197164,NaN,NaN,NaN,NaN,6.7237,0.732726,NaN,NaN,NaN,1
2022,19,15.5,-2.413929,94.384314,NaN,NaN,NaN,NaN,NaN,8.5172,0.63655,NaN,NaN,NaN,0
2022,19,16,-2.646156,102.901071,0.740936,NaN,NaN,NaN,NaN,9.8763,0.72206,NaN,NaN,NaN,0
2022,19,16.5,-1.829768,55.714158,-15.625153,NaN,NaN,NaN,NaN,9.5922,0.447159,NaN,NaN,NaN,0
2022,19,17,-0.400764,27.293997,-25.024889,NaN,NaN,NaN,NaN,8.9571,0.279296,NaN,NaN,NaN,0
2022,19,17.5,NaN,19.920759,-28.980255,NaN,NaN,NaN,NaN,7.7433,0.221447,NaN,NaN,NaN,1
2022,19,18,4.047229,NaN,NaN,NaN,NaN,NaN,NaN,5.4382,0.931856,NaN,NaN,NaN,1
2022,19,18.5,NaN,95.54519,58.304892,NaN,NaN,NaN,NaN,3.4614,0.880372,NaN,NaN,NaN,2
2022,19,19,4.874209,100.926954,-9.427473,NaN,NaN,NaN,NaN,4.1863,0.908757,NaN,NaN,NaN,1
2022,19,19.5,3.932557,17.54495,-43.426967,NaN,NaN,NaN,NaN,3.5681,1.006656,NaN,NaN,NaN,1
2022,19,20,1.958178,NaN,-16.137113,NaN,NaN,NaN,NaN,2.4748,0.904702,NaN,NaN,NaN,0
2022,19,20.5,3.36334,NaN,-18.752019,NaN,NaN,NaN,NaN,2.5667,0.980226,NaN,NaN,NaN,1
2022,19,21,NaN,79.450233,NaN,NaN,NaN,NaN,NaN,2.7126,1.055172,NaN,NaN,NaN,2
2022,19,21.5,3.38337,30.761732,NaN,NaN,NaN,NaN,NaN,2.7462,1.115707,NaN,NaN,NaN,1
2022,19,22,1.978469,12.800828,NaN,NaN,NaN,NaN,NaN,2.6036,0.881603,NaN,NaN,NaN,1
2022,19,22.5,2.069441,20.116546,4.979915,NaN,NaN,NaN,NaN,2.5564,1.009625,NaN,NaN,NaN,0
2022,19,23,2.805869,NaN,NaN,NaN,NaN,NaN,NaN,2.4846,0.936563,NaN,NaN,NaN,0
2022,19,23.5,2.376282,33.816449,31.787329,NaN,NaN,NaN,NaN,2.2872,1.192753,NaN,NaN,NaN,0
